"id";"F1";"F2";"F3";"F4";"F5";"F6";"F7";"F8";"F9";"F10";"FDR1";"FDR2";"FDR3";"FDR4";"FDR5";"FDR6";"FDR7";"FDR8";"FDR9";"FDR10"
"356";356;"CRY(A)";"NEW(H)";"TOT(A)";"WAT(H)";"WHU(A)";"HUD(H)";"LEI(H)";"ARS(A)";"BHA(H)";"BUR(A)";"2";"2";"5";"2";"2";"1";"2";"4";"2";"3"
"357";357;"CRY(A)";"NEW(H)";"TOT(A)";"WAT(H)";"WHU(A)";"HUD(H)";"LEI(H)";"ARS(A)";"BHA(H)";"BUR(A)";"2";"2";"5";"2";"2";"1";"2";"4";"2";"3"
"358";358;"CRY(A)";"NEW(H)";"TOT(A)";"WAT(H)";"WHU(A)";"HUD(H)";"LEI(H)";"ARS(A)";"BHA(H)";"BUR(A)";"2";"2";"5";"2";"2";"1";"2";"4";"2";"3"
"359";359;"MCI(A)";"CHE(A)";"TOT(H)";"MUN(A)";"BOU(H)";"BUR(H)";"BHA(A)";"ARS(H)";"LEI(A)";"WAT(H)";"4";"5";"4";"4";"2";"1";"2";"4";"3";"2"
"360";360;"CRY(A)";"NEW(H)";"TOT(A)";"WAT(H)";"WHU(A)";"HUD(H)";"LEI(H)";"ARS(A)";"BHA(H)";"BUR(A)";"2";"2";"5";"2";"2";"1";"2";"4";"2";"3"
"361";361;"CRY(A)";"NEW(H)";"TOT(A)";"WAT(H)";"WHU(A)";"HUD(H)";"LEI(H)";"ARS(A)";"BHA(H)";"BUR(A)";"2";"2";"5";"2";"2";"1";"2";"4";"2";"3"
"362";362;"CRY(A)";"NEW(H)";"TOT(A)";"WAT(H)";"WHU(A)";"HUD(H)";"LEI(H)";"ARS(A)";"BHA(H)";"BUR(A)";"2";"2";"5";"2";"2";"1";"2";"4";"2";"3"
"363";363;"CRY(A)";"NEW(H)";"TOT(A)";"WAT(H)";"WHU(A)";"HUD(H)";"LEI(H)";"ARS(A)";"BHA(H)";"BUR(A)";"2";"2";"5";"2";"2";"1";"2";"4";"2";"3"
"364";364;"CRY(A)";"NEW(H)";"TOT(A)";"WAT(H)";"WHU(A)";"HUD(H)";"LEI(H)";"ARS(A)";"BHA(H)";"BUR(A)";"2";"2";"5";"2";"2";"1";"2";"4";"2";"3"
"365";365;"CRY(A)";"NEW(H)";"TOT(A)";"WAT(H)";"WHU(A)";"HUD(H)";"LEI(H)";"ARS(A)";"BHA(H)";"BUR(A)";"2";"2";"5";"2";"2";"1";"2";"4";"2";"3"
"366";366;"CRY(A)";"NEW(H)";"TOT(A)";"WAT(H)";"WHU(A)";"HUD(H)";"LEI(H)";"ARS(A)";"BHA(H)";"BUR(A)";"2";"2";"5";"2";"2";"1";"2";"4";"2";"3"
"367";367;"CRY(A)";"NEW(H)";"TOT(A)";"WAT(H)";"WHU(A)";"HUD(H)";"LEI(H)";"ARS(A)";"BHA(H)";"BUR(A)";"2";"2";"5";"2";"2";"1";"2";"4";"2";"3"
"368";368;"CRY(A)";"NEW(H)";"TOT(A)";"WAT(H)";"WHU(A)";"HUD(H)";"LEI(H)";"ARS(A)";"BHA(H)";"BUR(A)";"2";"2";"5";"2";"2";"1";"2";"4";"2";"3"
"369";369;"CRY(A)";"NEW(H)";"TOT(A)";"WAT(H)";"WHU(A)";"HUD(H)";"LEI(H)";"ARS(A)";"BHA(H)";"BUR(A)";"2";"2";"5";"2";"2";"1";"2";"4";"2";"3"
"370";370;"CRY(A)";"NEW(H)";"TOT(A)";"WAT(H)";"WHU(A)";"HUD(H)";"LEI(H)";"ARS(A)";"BHA(H)";"BUR(A)";"2";"2";"5";"2";"2";"1";"2";"4";"2";"3"
"371";371;"CRY(A)";"NEW(H)";"TOT(A)";"WAT(H)";"WHU(A)";"HUD(H)";"LEI(H)";"ARS(A)";"BHA(H)";"BUR(A)";"2";"2";"5";"2";"2";"1";"2";"4";"2";"3"
"372";372;"CRY(A)";"NEW(H)";"TOT(A)";"WAT(H)";"WHU(A)";"HUD(H)";"LEI(H)";"ARS(A)";"BHA(H)";"BUR(A)";"2";"2";"5";"2";"2";"1";"2";"4";"2";"3"
"373";373;"CRY(A)";"NEW(H)";"TOT(A)";"WAT(H)";"WHU(A)";"HUD(H)";"LEI(H)";"ARS(A)";"BHA(H)";"BUR(A)";"2";"2";"5";"2";"2";"1";"2";"4";"2";"3"
"374";374;"CRY(A)";"NEW(H)";"TOT(A)";"WAT(H)";"WHU(A)";"HUD(H)";"LEI(H)";"ARS(A)";"BHA(H)";"BUR(A)";"2";"2";"5";"2";"2";"1";"2";"4";"2";"3"
"375";375;"CHE(H)";"BUR(H)";"EVE(A)";"SWA(H)";"WHU(A)";"HUD(A)";"BOU(H)";"LIV(H)";"MUN(A)";"CRY(H)";"5";"1";"4";"2";"2";"2";"2";"4";"4";"2"
"376";376;"CHE(H)";"BUR(H)";"EVE(A)";"SWA(H)";"WHU(A)";"HUD(A)";"BOU(H)";"LIV(H)";"MUN(A)";"CRY(H)";"5";"1";"4";"2";"2";"2";"2";"4";"4";"2"
"377";377;"CHE(H)";"BUR(H)";"EVE(A)";"SWA(H)";"WHU(A)";"HUD(A)";"BOU(H)";"LIV(H)";"MUN(A)";"CRY(H)";"5";"1";"4";"2";"2";"2";"2";"4";"4";"2"
"378";378;"CHE(H)";"BUR(H)";"EVE(A)";"SWA(H)";"WHU(A)";"HUD(A)";"BOU(H)";"LIV(H)";"MUN(A)";"CRY(H)";"5";"1";"4";"2";"2";"2";"2";"4";"4";"2"
"379";379;"EVE(H)";"BOU(A)";"LIV(H)";"WAT(A)";"CRY(H)";"CHE(A)";"STK(H)";"BUR(H)";"WBA(A)";"ARS(H)";"3";"2";"4";"2";"2";"5";"2";"1";"2";"4"
"380";380;"CHE(H)";"BUR(H)";"EVE(A)";"SWA(H)";"WHU(A)";"HUD(A)";"BOU(H)";"LIV(H)";"MUN(A)";"CRY(H)";"5";"1";"4";"2";"2";"2";"2";"4";"4";"2"
"381";381;"CHE(H)";"BUR(H)";"EVE(A)";"SWA(H)";"WHU(A)";"HUD(A)";"BOU(H)";"LIV(H)";"MUN(A)";"CRY(H)";"5";"1";"4";"2";"2";"2";"2";"4";"4";"2"
"382";382;"CHE(H)";"BUR(H)";"EVE(A)";"SWA(H)";"WHU(A)";"HUD(A)";"BOU(H)";"LIV(H)";"MUN(A)";"CRY(H)";"5";"1";"4";"2";"2";"2";"2";"4";"4";"2"
"383";383;"CHE(H)";"BUR(H)";"EVE(A)";"SWA(H)";"WHU(A)";"HUD(A)";"BOU(H)";"LIV(H)";"MUN(A)";"CRY(H)";"5";"1";"4";"2";"2";"2";"2";"4";"4";"2"
"384";384;"CHE(H)";"BUR(H)";"EVE(A)";"SWA(H)";"WHU(A)";"HUD(A)";"BOU(H)";"LIV(H)";"MUN(A)";"CRY(H)";"5";"1";"4";"2";"2";"2";"2";"4";"4";"2"
"385";385;"CHE(H)";"BUR(H)";"EVE(A)";"SWA(H)";"WHU(A)";"HUD(A)";"BOU(H)";"LIV(H)";"MUN(A)";"CRY(H)";"5";"1";"4";"2";"2";"2";"2";"4";"4";"2"
"386";386;"CHE(H)";"BUR(H)";"EVE(A)";"SWA(H)";"WHU(A)";"HUD(A)";"BOU(H)";"LIV(H)";"MUN(A)";"CRY(H)";"5";"1";"4";"2";"2";"2";"2";"4";"4";"2"
"387";387;"CHE(H)";"BUR(H)";"EVE(A)";"SWA(H)";"WHU(A)";"HUD(A)";"BOU(H)";"LIV(H)";"MUN(A)";"CRY(H)";"5";"1";"4";"2";"2";"2";"2";"4";"4";"2"
"388";388;"CHE(H)";"BUR(H)";"EVE(A)";"SWA(H)";"WHU(A)";"HUD(A)";"BOU(H)";"LIV(H)";"MUN(A)";"CRY(H)";"5";"1";"4";"2";"2";"2";"2";"4";"4";"2"
"389";389;"CHE(H)";"BUR(H)";"EVE(A)";"SWA(H)";"WHU(A)";"HUD(A)";"BOU(H)";"LIV(H)";"MUN(A)";"CRY(H)";"5";"1";"4";"2";"2";"2";"2";"4";"4";"2"
"390";390;"CHE(H)";"BUR(H)";"EVE(A)";"SWA(H)";"WHU(A)";"HUD(A)";"BOU(H)";"LIV(H)";"MUN(A)";"CRY(H)";"5";"1";"4";"2";"2";"2";"2";"4";"4";"2"
"391";391;"CHE(H)";"BUR(H)";"EVE(A)";"SWA(H)";"WHU(A)";"HUD(A)";"BOU(H)";"LIV(H)";"MUN(A)";"CRY(H)";"5";"1";"4";"2";"2";"2";"2";"4";"4";"2"
"392";392;"CHE(H)";"BUR(H)";"EVE(A)";"SWA(H)";"WHU(A)";"HUD(A)";"BOU(H)";"LIV(H)";"MUN(A)";"CRY(H)";"5";"1";"4";"2";"2";"2";"2";"4";"4";"2"
"393";393;"CHE(H)";"BUR(H)";"EVE(A)";"SWA(H)";"WHU(A)";"HUD(A)";"BOU(H)";"LIV(H)";"MUN(A)";"CRY(H)";"5";"1";"4";"2";"2";"2";"2";"4";"4";"2"
"394";394;"CHE(H)";"BUR(H)";"EVE(A)";"SWA(H)";"WHU(A)";"HUD(A)";"BOU(H)";"LIV(H)";"MUN(A)";"CRY(H)";"5";"1";"4";"2";"2";"2";"2";"4";"4";"2"
"395";395;"CHE(H)";"BUR(H)";"EVE(A)";"SWA(H)";"WHU(A)";"HUD(A)";"BOU(H)";"LIV(H)";"MUN(A)";"CRY(H)";"5";"1";"4";"2";"2";"2";"2";"4";"4";"2"
"396";396;"BHA(H)";"SOU(A)";"MCI(H)";"SWA(A)";"WBA(A)";"ARS(H)";"CHE(A)";"STK(H)";"EVE(A)";"WHU(H)";"2";"3";"4";"2";"2";"4";"5";"2";"4";"2"
"397";397;"BHA(H)";"SOU(A)";"MCI(H)";"SWA(A)";"WBA(A)";"ARS(H)";"CHE(A)";"STK(H)";"EVE(A)";"WHU(H)";"2";"3";"4";"2";"2";"4";"5";"2";"4";"2"
"398";398;"BHA(H)";"SOU(A)";"MCI(H)";"SWA(A)";"WBA(A)";"ARS(H)";"CHE(A)";"STK(H)";"EVE(A)";"WHU(H)";"2";"3";"4";"2";"2";"4";"5";"2";"4";"2"
"399";399;"BHA(H)";"SOU(A)";"MCI(H)";"SWA(A)";"WBA(A)";"ARS(H)";"CHE(A)";"STK(H)";"EVE(A)";"WHU(H)";"2";"3";"4";"2";"2";"4";"5";"2";"4";"2"
"400";400;"BHA(H)";"SOU(A)";"MCI(H)";"SWA(A)";"WBA(A)";"ARS(H)";"CHE(A)";"STK(H)";"EVE(A)";"WHU(H)";"2";"3";"4";"2";"2";"4";"5";"2";"4";"2"
"401";401;"BHA(H)";"SOU(A)";"MCI(H)";"SWA(A)";"WBA(A)";"ARS(H)";"CHE(A)";"STK(H)";"EVE(A)";"WHU(H)";"2";"3";"4";"2";"2";"4";"5";"2";"4";"2"
"402";402;"BHA(H)";"SOU(A)";"MCI(H)";"SWA(A)";"WBA(A)";"ARS(H)";"CHE(A)";"STK(H)";"EVE(A)";"WHU(H)";"2";"3";"4";"2";"2";"4";"5";"2";"4";"2"
"403";403;"BHA(H)";"SOU(A)";"MCI(H)";"SWA(A)";"WBA(A)";"ARS(H)";"CHE(A)";"STK(H)";"EVE(A)";"WHU(H)";"2";"3";"4";"2";"2";"4";"5";"2";"4";"2"
"404";404;"BHA(H)";"SOU(A)";"MCI(H)";"SWA(A)";"WBA(A)";"ARS(H)";"CHE(A)";"STK(H)";"EVE(A)";"WHU(H)";"2";"3";"4";"2";"2";"4";"5";"2";"4";"2"
"405";405;"BHA(H)";"SOU(A)";"MCI(H)";"SWA(A)";"WBA(A)";"ARS(H)";"CHE(A)";"STK(H)";"EVE(A)";"WHU(H)";"2";"3";"4";"2";"2";"4";"5";"2";"4";"2"
"406";406;"BHA(H)";"SOU(A)";"MCI(H)";"SWA(A)";"WBA(A)";"ARS(H)";"CHE(A)";"STK(H)";"EVE(A)";"WHU(H)";"2";"3";"4";"2";"2";"4";"5";"2";"4";"2"
"407";407;"BHA(H)";"SOU(A)";"MCI(H)";"SWA(A)";"WBA(A)";"ARS(H)";"CHE(A)";"STK(H)";"EVE(A)";"WHU(H)";"2";"3";"4";"2";"2";"4";"5";"2";"4";"2"
"408";408;"BHA(H)";"SOU(A)";"MCI(H)";"SWA(A)";"WBA(A)";"ARS(H)";"CHE(A)";"STK(H)";"EVE(A)";"WHU(H)";"2";"3";"4";"2";"2";"4";"5";"2";"4";"2"
"409";409;"BHA(H)";"SOU(A)";"MCI(H)";"SWA(A)";"WBA(A)";"ARS(H)";"CHE(A)";"STK(H)";"EVE(A)";"WHU(H)";"2";"3";"4";"2";"2";"4";"5";"2";"4";"2"
"410";410;"BHA(H)";"SOU(A)";"MCI(H)";"SWA(A)";"WBA(A)";"ARS(H)";"CHE(A)";"STK(H)";"EVE(A)";"WHU(H)";"2";"3";"4";"2";"2";"4";"5";"2";"4";"2"
"411";411;"BHA(H)";"SOU(A)";"MCI(H)";"SWA(A)";"WBA(A)";"ARS(H)";"CHE(A)";"STK(H)";"EVE(A)";"WHU(H)";"2";"3";"4";"2";"2";"4";"5";"2";"4";"2"
"412";412;"BHA(H)";"SOU(A)";"MCI(H)";"SWA(A)";"WBA(A)";"ARS(H)";"CHE(A)";"STK(H)";"EVE(A)";"WHU(H)";"2";"3";"4";"2";"2";"4";"5";"2";"4";"2"
"413";413;"BHA(H)";"SOU(A)";"MCI(H)";"SWA(A)";"WBA(A)";"ARS(H)";"CHE(A)";"STK(H)";"EVE(A)";"WHU(H)";"2";"3";"4";"2";"2";"4";"5";"2";"4";"2"
"414";414;"BHA(H)";"SOU(A)";"MCI(H)";"SWA(A)";"WBA(A)";"ARS(H)";"CHE(A)";"STK(H)";"EVE(A)";"WHU(H)";"2";"3";"4";"2";"2";"4";"5";"2";"4";"2"
"415";415;"BHA(H)";"SOU(A)";"MCI(H)";"SWA(A)";"WBA(A)";"ARS(H)";"CHE(A)";"STK(H)";"EVE(A)";"WHU(H)";"2";"3";"4";"2";"2";"4";"5";"2";"4";"2"
"416";416;"BHA(H)";"SOU(A)";"MCI(H)";"SWA(A)";"WBA(A)";"ARS(H)";"CHE(A)";"STK(H)";"EVE(A)";"WHU(H)";"2";"3";"4";"2";"2";"4";"5";"2";"4";"2"
"417";417;"BHA(H)";"SOU(A)";"MCI(H)";"SWA(A)";"WBA(A)";"ARS(H)";"CHE(A)";"STK(H)";"EVE(A)";"WHU(H)";"2";"3";"4";"2";"2";"4";"5";"2";"4";"2"
"418";418;"BHA(H)";"SOU(A)";"MCI(H)";"SWA(A)";"WBA(A)";"ARS(H)";"CHE(A)";"STK(H)";"EVE(A)";"WHU(H)";"2";"3";"4";"2";"2";"4";"5";"2";"4";"2"
"419";419;"BHA(H)";"SOU(A)";"MCI(H)";"SWA(A)";"WBA(A)";"ARS(H)";"CHE(A)";"STK(H)";"EVE(A)";"WHU(H)";"2";"3";"4";"2";"2";"4";"5";"2";"4";"2"
"420";420;"STK(H)";"BHA(A)";"WHU(H)";"ARS(A)";"WAT(H)";"LEI(A)";"SOU(A)";"MCI(H)";"HUD(A)";"CHE(H)";"2";"2";"2";"4";"2";"3";"3";"4";"2";"5"
"421";421;"STK(H)";"BHA(A)";"WHU(H)";"ARS(A)";"WAT(H)";"LEI(A)";"SOU(A)";"MCI(H)";"HUD(A)";"CHE(H)";"2";"2";"2";"4";"2";"3";"3";"4";"2";"5"
"422";422;"STK(H)";"BHA(A)";"WHU(H)";"ARS(A)";"WAT(H)";"LEI(A)";"SOU(A)";"MCI(H)";"HUD(A)";"CHE(H)";"2";"2";"2";"4";"2";"3";"3";"4";"2";"5"
"423";423;"STK(H)";"BHA(A)";"WHU(H)";"ARS(A)";"WAT(H)";"LEI(A)";"SOU(A)";"MCI(H)";"HUD(A)";"CHE(H)";"2";"2";"2";"4";"2";"3";"3";"4";"2";"5"
"424";424;"STK(H)";"BHA(A)";"WHU(H)";"ARS(A)";"WAT(H)";"LEI(A)";"SOU(A)";"MCI(H)";"HUD(A)";"CHE(H)";"2";"2";"2";"4";"2";"3";"3";"4";"2";"5"
"425";425;"STK(H)";"BHA(A)";"WHU(H)";"ARS(A)";"WAT(H)";"LEI(A)";"SOU(A)";"MCI(H)";"HUD(A)";"CHE(H)";"2";"2";"2";"4";"2";"3";"3";"4";"2";"5"
"426";426;"STK(H)";"BHA(A)";"WHU(H)";"ARS(A)";"WAT(H)";"LEI(A)";"SOU(A)";"MCI(H)";"HUD(A)";"CHE(H)";"2";"2";"2";"4";"2";"3";"3";"4";"2";"5"
"427";427;"STK(H)";"BHA(A)";"WHU(H)";"ARS(A)";"WAT(H)";"LEI(A)";"SOU(A)";"MCI(H)";"HUD(A)";"CHE(H)";"2";"2";"2";"4";"2";"3";"3";"4";"2";"5"
"428";428;"STK(H)";"BHA(A)";"WHU(H)";"ARS(A)";"WAT(H)";"LEI(A)";"SOU(A)";"MCI(H)";"HUD(A)";"CHE(H)";"2";"2";"2";"4";"2";"3";"3";"4";"2";"5"
"429";429;"STK(H)";"BHA(A)";"WHU(H)";"ARS(A)";"WAT(H)";"LEI(A)";"SOU(A)";"MCI(H)";"HUD(A)";"CHE(H)";"2";"2";"2";"4";"2";"3";"3";"4";"2";"5"
"430";430;"STK(H)";"BHA(A)";"WHU(H)";"ARS(A)";"WAT(H)";"LEI(A)";"SOU(A)";"MCI(H)";"HUD(A)";"CHE(H)";"2";"2";"2";"4";"2";"3";"3";"4";"2";"5"
"431";431;"STK(H)";"BHA(A)";"WHU(H)";"ARS(A)";"WAT(H)";"LEI(A)";"SOU(A)";"MCI(H)";"HUD(A)";"CHE(H)";"2";"2";"2";"4";"2";"3";"3";"4";"2";"5"
"432";432;"STK(H)";"BHA(A)";"WHU(H)";"ARS(A)";"WAT(H)";"LEI(A)";"SOU(A)";"MCI(H)";"HUD(A)";"CHE(H)";"2";"2";"2";"4";"2";"3";"3";"4";"2";"5"
"433";433;"STK(H)";"BHA(A)";"WHU(H)";"ARS(A)";"WAT(H)";"LEI(A)";"SOU(A)";"MCI(H)";"HUD(A)";"CHE(H)";"2";"2";"2";"4";"2";"3";"3";"4";"2";"5"
"434";434;"STK(H)";"BHA(A)";"WHU(H)";"ARS(A)";"WAT(H)";"LEI(A)";"SOU(A)";"MCI(H)";"HUD(A)";"CHE(H)";"2";"2";"2";"4";"2";"3";"3";"4";"2";"5"
"435";435;"STK(H)";"BHA(A)";"WHU(H)";"ARS(A)";"WAT(H)";"LEI(A)";"SOU(A)";"MCI(H)";"HUD(A)";"CHE(H)";"2";"2";"2";"4";"2";"3";"3";"4";"2";"5"
"436";436;"STK(H)";"BHA(A)";"WHU(H)";"ARS(A)";"WAT(H)";"LEI(A)";"SOU(A)";"MCI(H)";"HUD(A)";"CHE(H)";"2";"2";"2";"4";"2";"3";"3";"4";"2";"5"
"437";437;"STK(H)";"BHA(A)";"WHU(H)";"ARS(A)";"WAT(H)";"LEI(A)";"SOU(A)";"MCI(H)";"HUD(A)";"CHE(H)";"2";"2";"2";"4";"2";"3";"3";"4";"2";"5"
"438";438;"NEW(A)";"HUD(H)";"WBA(A)";"TOT(H)";"SWA(H)";"BUR(A)";"BHA(H)";"CRY(A)";"LIV(H)";"WAT(A)";"2";"1";"2";"4";"2";"3";"2";"2";"4";"2"
"439";439;"NEW(A)";"HUD(H)";"WBA(A)";"TOT(H)";"SWA(H)";"BUR(A)";"BHA(H)";"CRY(A)";"LIV(H)";"WAT(A)";"2";"1";"2";"4";"2";"3";"2";"2";"4";"2"
"440";440;"NEW(A)";"HUD(H)";"WBA(A)";"TOT(H)";"SWA(H)";"BUR(A)";"BHA(H)";"CRY(A)";"LIV(H)";"WAT(A)";"2";"1";"2";"4";"2";"3";"2";"2";"4";"2"
"441";441;"NEW(A)";"HUD(H)";"WBA(A)";"TOT(H)";"SWA(H)";"BUR(A)";"BHA(H)";"CRY(A)";"LIV(H)";"WAT(A)";"2";"1";"2";"4";"2";"3";"2";"2";"4";"2"
"442";442;"NEW(A)";"HUD(H)";"WBA(A)";"TOT(H)";"SWA(H)";"BUR(A)";"BHA(H)";"CRY(A)";"LIV(H)";"WAT(A)";"2";"1";"2";"4";"2";"3";"2";"2";"4";"2"
"443";443;"NEW(A)";"HUD(H)";"WBA(A)";"TOT(H)";"SWA(H)";"BUR(A)";"BHA(H)";"CRY(A)";"LIV(H)";"WAT(A)";"2";"1";"2";"4";"2";"3";"2";"2";"4";"2"
"444";444;"NEW(A)";"HUD(H)";"WBA(A)";"TOT(H)";"SWA(H)";"BUR(A)";"BHA(H)";"CRY(A)";"LIV(H)";"WAT(A)";"2";"1";"2";"4";"2";"3";"2";"2";"4";"2"
"445";445;"NEW(A)";"HUD(H)";"WBA(A)";"TOT(H)";"SWA(H)";"BUR(A)";"BHA(H)";"CRY(A)";"LIV(H)";"WAT(A)";"2";"1";"2";"4";"2";"3";"2";"2";"4";"2"
"446";446;"NEW(A)";"HUD(H)";"WBA(A)";"TOT(H)";"SWA(H)";"BUR(A)";"BHA(H)";"CRY(A)";"LIV(H)";"WAT(A)";"2";"1";"2";"4";"2";"3";"2";"2";"4";"2"
"447";447;"NEW(A)";"HUD(H)";"WBA(A)";"TOT(H)";"SWA(H)";"BUR(A)";"BHA(H)";"CRY(A)";"LIV(H)";"WAT(A)";"2";"1";"2";"4";"2";"3";"2";"2";"4";"2"
"448";448;"NEW(A)";"HUD(H)";"WBA(A)";"TOT(H)";"SWA(H)";"BUR(A)";"BHA(H)";"CRY(A)";"LIV(H)";"WAT(A)";"2";"1";"2";"4";"2";"3";"2";"2";"4";"2"
"449";449;"NEW(A)";"HUD(H)";"WBA(A)";"TOT(H)";"SWA(H)";"BUR(A)";"BHA(H)";"CRY(A)";"LIV(H)";"WAT(A)";"2";"1";"2";"4";"2";"3";"2";"2";"4";"2"
"450";450;"NEW(A)";"HUD(H)";"WBA(A)";"TOT(H)";"SWA(H)";"BUR(A)";"BHA(H)";"CRY(A)";"LIV(H)";"WAT(A)";"2";"1";"2";"4";"2";"3";"2";"2";"4";"2"
"451";451;"NEW(A)";"HUD(H)";"WBA(A)";"TOT(H)";"SWA(H)";"BUR(A)";"BHA(H)";"CRY(A)";"LIV(H)";"WAT(A)";"2";"1";"2";"4";"2";"3";"2";"2";"4";"2"
"452";452;"NEW(A)";"HUD(H)";"WBA(A)";"TOT(H)";"SWA(H)";"BUR(A)";"BHA(H)";"CRY(A)";"LIV(H)";"WAT(A)";"2";"1";"2";"4";"2";"3";"2";"2";"4";"2"
"453";453;"NEW(A)";"HUD(H)";"WBA(A)";"TOT(H)";"SWA(H)";"BUR(A)";"BHA(H)";"CRY(A)";"LIV(H)";"WAT(A)";"2";"1";"2";"4";"2";"3";"2";"2";"4";"2"
"454";454;"NEW(A)";"HUD(H)";"WBA(A)";"TOT(H)";"SWA(H)";"BUR(A)";"BHA(H)";"CRY(A)";"LIV(H)";"WAT(A)";"2";"1";"2";"4";"2";"3";"2";"2";"4";"2"
"455";455;"NEW(A)";"HUD(H)";"WBA(A)";"TOT(H)";"SWA(H)";"BUR(A)";"BHA(H)";"CRY(A)";"LIV(H)";"WAT(A)";"2";"1";"2";"4";"2";"3";"2";"2";"4";"2"
"456";456;"NEW(A)";"HUD(H)";"WBA(A)";"TOT(H)";"SWA(H)";"BUR(A)";"BHA(H)";"CRY(A)";"LIV(H)";"WAT(A)";"2";"1";"2";"4";"2";"3";"2";"2";"4";"2"
"457";457;"NEW(A)";"HUD(H)";"WBA(A)";"TOT(H)";"SWA(H)";"BUR(A)";"BHA(H)";"CRY(A)";"LIV(H)";"WAT(A)";"2";"1";"2";"4";"2";"3";"2";"2";"4";"2"
"458";458;"NEW(A)";"HUD(H)";"WBA(A)";"TOT(H)";"SWA(H)";"BUR(A)";"BHA(H)";"CRY(A)";"LIV(H)";"WAT(A)";"2";"1";"2";"4";"2";"3";"2";"2";"4";"2"
"459";459;"NEW(A)";"HUD(H)";"WBA(A)";"TOT(H)";"SWA(H)";"BUR(A)";"BHA(H)";"CRY(A)";"LIV(H)";"WAT(A)";"2";"1";"2";"4";"2";"3";"2";"2";"4";"2"
"460";460;"NEW(A)";"HUD(H)";"WBA(A)";"TOT(H)";"SWA(H)";"BUR(A)";"BHA(H)";"CRY(A)";"LIV(H)";"WAT(A)";"2";"1";"2";"4";"2";"3";"2";"2";"4";"2"
"461";461;"WAT(A)";"WBA(H)";"BOU(A)";"NEW(H)";"ARS(A)";"EVE(H)";"WHU(A)";"SOU(H)";"SWA(A)";"STK(H)";"2";"2";"2";"2";"4";"3";"2";"2";"2";"2"
"462";462;"NEW(H)";"SOU(H)";"WHU(A)";"LEI(H)";"BUR(A)";"TOT(H)";"SWA(A)";"MUN(H)";"LIV(A)";"WBA(H)";"2";"2";"2";"2";"3";"4";"2";"4";"4";"2"
"463";463;"TOT(A)";"EVE(H)";"LEI(A)";"ARS(H)";"STK(A)";"MCI(H)";"CRY(A)";"WAT(H)";"BOU(A)";"MUN(H)";"5";"3";"3";"4";"2";"4";"2";"2";"2";"4"
"464";464;"MCI(A)";"CHE(A)";"TOT(H)";"MUN(A)";"BOU(H)";"BUR(H)";"BHA(A)";"ARS(H)";"LEI(A)";"WAT(H)";"4";"5";"4";"4";"2";"1";"2";"4";"3";"2"
"465";465;"HUD(A)";"WHU(H)";"SWA(A)";"STK(H)";"BHA(A)";"LIV(H)";"SOU(A)";"CRY(H)";"BUR(A)";"BOU(H)";"2";"2";"2";"2";"2";"4";"3";"2";"3";"2"
"466";466;"HUD(A)";"WHU(H)";"SWA(A)";"STK(H)";"BHA(A)";"LIV(H)";"SOU(A)";"CRY(H)";"BUR(A)";"BOU(H)";"2";"2";"2";"2";"2";"4";"3";"2";"3";"2"
"467";467;"HUD(A)";"WHU(H)";"SWA(A)";"STK(H)";"BHA(A)";"LIV(H)";"SOU(A)";"CRY(H)";"BUR(A)";"BOU(H)";"2";"2";"2";"2";"2";"4";"3";"2";"3";"2"
"468";468;"STK(H)";"BHA(A)";"WHU(H)";"ARS(A)";"WAT(H)";"LEI(A)";"SOU(A)";"MCI(H)";"HUD(A)";"CHE(H)";"2";"2";"2";"4";"2";"3";"3";"4";"2";"5"
"469";469;"TOT(A)";"CRY(H)";"LIV(A)";"HUD(H)";"EVE(A)";"WHU(H)";"MCI(A)";"NEW(H)";"SOU(A)";"SWA(H)";"5";"2";"4";"1";"4";"2";"4";"2";"3";"2"
"470";470;"TOT(A)";"EVE(H)";"LEI(A)";"ARS(H)";"STK(A)";"MCI(H)";"CRY(A)";"WAT(H)";"BOU(A)";"MUN(H)";"5";"3";"3";"4";"2";"4";"2";"2";"2";"4"
"471";471;"TOT(A)";"EVE(H)";"LEI(A)";"ARS(H)";"STK(A)";"MCI(H)";"CRY(A)";"WAT(H)";"BOU(A)";"MUN(H)";"5";"3";"3";"4";"2";"4";"2";"2";"2";"4"
"472";472;"TOT(A)";"EVE(H)";"LEI(A)";"ARS(H)";"STK(A)";"MCI(H)";"CRY(A)";"WAT(H)";"BOU(A)";"MUN(H)";"5";"3";"3";"4";"2";"4";"2";"2";"2";"4"
"473";473;"MUN(A)";"CHE(H)";"HUD(A)";"LIV(H)";"BOU(A)";"WBA(H)";"SWA(A)";"EVE(H)";"STK(A)";"MCI(H)";"4";"5";"2";"4";"2";"2";"2";"3";"2";"4"
"474";474;"MUN(A)";"CHE(H)";"HUD(A)";"LIV(H)";"BOU(A)";"WBA(H)";"SWA(A)";"EVE(H)";"STK(A)";"MCI(H)";"4";"5";"2";"4";"2";"2";"2";"3";"2";"4"
"475";475;"ARS(H)";"MCI(A)";"BUR(H)";"LEI(A)";"NEW(A)";"MUN(H)";"TOT(A)";"HUD(H)";"WHU(A)";"SOU(H)";"4";"4";"1";"3";"2";"4";"5";"1";"2";"2"
