"entry";"rank";"gw_points";"points_on_bench";"chip_played";"team_value";"in_bank";"transfers_done";"transfers_cost"
"2360304";"42070";"50";"7";"";"1005";"0";"2";"0"
"2360320";"42070";"44";"11";"";"1005";"10";"1";"0"
"2361906";"42070";"68";"0";"";"1007";"14";"2";"0"
"2362314";"42070";"68";"14";"";"1004";"18";"1";"0"
"2363886";"42070";"47";"1";"";"1005";"0";"1";"0"
"2364707";"42070";"69";"2";"";"999";"10";"1";"0"
"2365687";"42070";"60";"11";"";"1006";"15";"1";"0"
"2366064";"42070";"75";"0";"";"1001";"5";"1";"0"
"2366491";"42070";"78";"7";"";"1000";"18";"2";"0"
"2368682";"42070";"67";"2";"";"1003";"33";"1";"0"
"2371611";"42070";"57";"4";"";"1005";"0";"1";"0"
"2372024";"42070";"56";"3";"";"1006";"10";"1";"0"
"2373095";"42070";"62";"1";"";"1003";"14";"1";"0"
"2374351";"42070";"56";"7";"";"1009";"19";"2";"4"
"2374401";"42070";"63";"12";"";"1003";"11";"1";"0"
"2374486";"42070";"60";"12";"";"1003";"4";"2";"0"
"2376586";"42070";"72";"10";"";"1002";"0";"2";"0"
"2377692";"42070";"51";"1";"";"1007";"2";"2";"0"
"2378726";"42070";"63";"11";"";"1004";"10";"1";"0"
"2378818";"42070";"37";"3";"";"1005";"10";"1";"0"
"2379463";"42070";"43";"5";"";"1009";"0";"1";"0"
"2381078";"42070";"53";"14";"";"1004";"1";"2";"0"
"2384199";"42070";"35";"0";"";"1006";"5";"1";"0"
"2384839";"42070";"57";"10";"";"1004";"0";"1";"0"
"2389412";"42070";"76";"2";"";"1001";"3";"2";"0"
"2392922";"42070";"58";"7";"";"1007";"3";"2";"0"
"2393285";"42070";"49";"13";"";"1005";"0";"1";"0"
"2394959";"42070";"46";"1";"";"1009";"5";"1";"0"
"2396780";"42070";"59";"9";"";"1005";"4";"2";"0"
"2399728";"42070";"51";"7";"";"1003";"25";"2";"0"
"2402539";"42070";"60";"9";"";"1002";"0";"1";"0"
"2403720";"42070";"73";"6";"";"1003";"4";"2";"0"
"2405634";"42070";"40";"8";"";"1008";"10";"1";"0"
"2405733";"42070";"62";"12";"";"1007";"18";"1";"0"
"2406363";"42070";"35";"1";"";"1007";"24";"2";"0"
"2406759";"42070";"40";"20";"wildcard";"1008";"13";"0";"0"
"2408902";"42070";"76";"9";"";"1000";"6";"2";"0"
"2410556";"42070";"70";"11";"";"1001";"3";"2";"0"
"2411104";"42070";"46";"11";"";"1003";"4";"1";"0"
"2412404";"42070";"37";"15";"";"1006";"10";"2";"0"
"2413578";"42070";"45";"23";"";"1006";"2";"2";"0"
"2414556";"42070";"52";"13";"";"1004";"0";"2";"0"
"2416908";"42070";"50";"10";"";"1005";"3";"1";"0"
"2417243";"42070";"50";"9";"";"1004";"18";"2";"0"
"2417748";"42070";"71";"2";"";"1001";"18";"1";"0"
"2421887";"42070";"57";"15";"";"1004";"12";"1";"0"
"2422370";"42070";"59";"2";"";"1002";"9";"1";"0"
"2423739";"42070";"43";"16";"";"1005";"32";"1";"0"
"2424095";"42070";"55";"6";"";"1008";"0";"2";"0"
"2424977";"42070";"47";"4";"";"1007";"5";"1";"0"
"2430776";"42070";"47";"10";"";"1006";"14";"1";"0"
"2433499";"42070";"56";"3";"";"1005";"20";"2";"0"
"2433754";"42070";"49";"3";"3xc";"1004";"5";"1";"0"
"2434275";"42070";"60";"4";"";"1004";"5";"0";"0"
"2436683";"42070";"58";"4";"";"1002";"0";"2";"4"
"2438164";"42070";"69";"8";"";"1003";"9";"1";"0"
"2438423";"42070";"54";"3";"";"1006";"8";"1";"0"
"2442605";"42070";"62";"2";"";"1005";"10";"2";"0"
"2442955";"42070";"56";"5";"";"1003";"7";"1";"0"
"2443112";"42070";"53";"5";"";"1005";"3";"1";"0"
"2444798";"42070";"36";"6";"";"1004";"13";"1";"0"
"2445366";"42070";"70";"12";"";"1007";"4";"1";"0"
"2449370";"42070";"47";"3";"";"1005";"2";"2";"0"
"2453510";"42070";"60";"0";"";"1005";"0";"1";"0"
"2456059";"42070";"62";"1";"";"1003";"4";"1";"0"
"2458177";"42070";"50";"1";"3xc";"1005";"0";"1";"0"
"2458902";"42070";"59";"25";"";"1006";"20";"1";"0"
"2459846";"42070";"47";"1";"";"1005";"0";"1";"0"
"2462056";"42070";"52";"9";"";"1003";"15";"1";"0"
"2463009";"42070";"49";"3";"";"1004";"3";"2";"0"
"2467457";"42070";"51";"0";"";"1003";"3";"1";"0"
"2467896";"42070";"73";"7";"";"1002";"5";"1";"0"
"2469226";"42070";"57";"0";"";"1005";"0";"1";"0"
"2471330";"42070";"54";"3";"";"1003";"2";"2";"0"
"2478087";"42070";"77";"7";"";"1004";"0";"1";"0"
"2480792";"42070";"54";"10";"";"1004";"10";"1";"0"
"2485313";"42070";"67";"3";"";"1001";"20";"1";"0"
"2485831";"42070";"50";"8";"";"1006";"0";"1";"0"
"2491063";"42070";"58";"17";"";"1005";"9";"1";"0"
"2491725";"42070";"67";"16";"";"1004";"9";"2";"0"
"2495884";"42070";"49";"0";"";"1005";"34";"1";"0"
"2497133";"42070";"48";"13";"";"1008";"34";"1";"0"
"2500800";"42070";"77";"18";"";"1001";"34";"1";"0"
"2500883";"42070";"72";"6";"";"1003";"8";"1";"0"
"2502025";"42070";"79";"4";"";"1000";"4";"1";"0"
"2502600";"42070";"49";"7";"";"1003";"7";"2";"0"
"2507991";"42070";"57";"4";"";"1000";"18";"1";"0"
"2508772";"42070";"76";"24";"";"1002";"8";"2";"0"
"2509712";"42070";"52";"3";"";"1007";"4";"1";"0"
"2509934";"42070";"59";"5";"";"1006";"4";"1";"0"
"2510340";"42070";"59";"4";"";"1005";"14";"2";"0"
"2510478";"42070";"43";"17";"";"1007";"0";"2";"0"
"2517616";"42070";"42";"11";"";"1008";"0";"1";"0"
"2518335";"42070";"58";"13";"";"1004";"23";"1";"0"
"2522062";"42070";"73";"8";"";"1002";"0";"2";"0"
"2528024";"42070";"48";"8";"";"1005";"9";"1";"0"
"2528761";"42070";"61";"9";"";"1001";"38";"2";"0"
"2531129";"42070";"64";"3";"";"1002";"9";"1";"0"
"2531675";"42070";"77";"9";"";"1002";"0";"1";"0"
"2533063";"42070";"81";"4";"";"998";"3";"2";"0"
"2533616";"42070";"82";"8";"";"1002";"10";"1";"0"
"2539897";"42070";"51";"9";"";"1004";"10";"1";"0"
"2540349";"42070";"78";"3";"";"1003";"0";"1";"0"
"2541446";"42070";"55";"11";"";"1003";"8";"2";"0"
"2542577";"42070";"64";"4";"";"1004";"5";"1";"0"
"2545003";"42070";"44";"8";"";"1007";"3";"1";"0"
"2545063";"42070";"54";"9";"";"1007";"10";"2";"0"
"2545600";"42070";"54";"8";"";"1006";"16";"1";"0"
"2546055";"42070";"74";"5";"";"1001";"13";"2";"0"
"2546227";"42070";"81";"15";"";"999";"0";"2";"4"
"2546354";"42070";"61";"4";"";"1005";"25";"2";"0"
"2546994";"42070";"42";"8";"";"1007";"0";"1";"0"
"2548613";"42070";"43";"24";"freehit";"1002";"4";"0";"0"
"2550904";"42070";"62";"11";"";"1002";"4";"2";"0"
"2552057";"42070";"41";"0";"";"1008";"5";"1";"0"
"2555626";"42070";"45";"14";"";"1010";"25";"1";"0"
"2556211";"42070";"67";"11";"";"1002";"5";"2";"0"
"2558211";"42070";"53";"2";"";"1005";"2";"1";"0"
"2562556";"42070";"77";"1";"";"1001";"24";"1";"0"
"2563129";"42070";"55";"11";"";"1006";"7";"1";"0"
"2565307";"42070";"63";"8";"";"1009";"25";"1";"0"
"2570103";"42070";"43";"25";"";"1004";"2";"2";"0"
"2572359";"42070";"47";"13";"";"1006";"24";"2";"0"
"2575095";"42070";"86";"14";"";"1001";"3";"1";"0"
"2577275";"42070";"61";"19";"";"1007";"45";"1";"0"
"2577736";"42070";"79";"0";"";"1000";"25";"0";"0"
"2577930";"42070";"28";"8";"";"1006";"4";"1";"0"
"2580939";"42070";"85";"11";"";"999";"0";"1";"0"
"2581512";"42070";"47";"4";"";"1005";"5";"2";"0"
"2582528";"42070";"47";"2";"";"1004";"10";"0";"0"
"2582840";"42070";"49";"5";"";"1007";"3";"1";"0"
"2589957";"42070";"45";"11";"";"1008";"8";"1";"0"
"2591036";"42070";"45";"15";"";"1007";"4";"2";"0"
"2593151";"42070";"69";"7";"";"1001";"4";"2";"0"
"2594686";"42070";"64";"9";"3xc";"1006";"16";"1";"0"
"2595797";"42070";"55";"16";"";"1004";"14";"2";"0"
"2596017";"42070";"53";"12";"";"1005";"4";"1";"0"
"2599253";"42070";"60";"11";"";"1004";"13";"1";"0"
"2601270";"42070";"78";"2";"";"1002";"26";"1";"0"
"2601479";"42070";"62";"3";"";"1004";"0";"1";"0"
"2602717";"42070";"51";"12";"";"1007";"3";"1";"0"
"2603187";"42070";"55";"25";"";"1003";"2";"1";"0"
"2605440";"42070";"37";"4";"";"1004";"10";"2";"0"
"2608393";"42070";"43";"2";"";"1007";"12";"2";"0"
"2608691";"42070";"80";"18";"";"1002";"0";"0";"0"
"2610231";"42070";"73";"15";"";"1000";"4";"1";"0"
"2610466";"42070";"44";"5";"";"1006";"5";"1";"0"
"2616930";"42070";"62";"1";"";"1003";"10";"1";"0"
"2618813";"42070";"62";"3";"";"998";"24";"1";"0"
"2618925";"42070";"49";"13";"";"1006";"0";"1";"0"
"2621888";"42070";"55";"15";"";"1002";"8";"1";"0"
"2622390";"42070";"47";"12";"wildcard";"1006";"0";"0";"0"
"2624758";"42070";"47";"10";"";"1003";"3";"1";"0"
"2625602";"42070";"59";"6";"";"1004";"0";"2";"0"
"2626327";"42070";"53";"10";"";"1006";"23";"1";"0"
"2631515";"42070";"62";"1";"";"1002";"8";"1";"0"
"2633006";"42070";"49";"4";"";"1004";"18";"2";"0"
"2633938";"42070";"70";"8";"";"1002";"8";"0";"0"
"2634345";"42070";"55";"11";"";"1006";"7";"1";"0"
"2635981";"42070";"55";"7";"";"1004";"3";"2";"0"
"2637313";"42070";"51";"0";"";"1004";"18";"1";"0"
"2637528";"42070";"43";"9";"";"1005";"0";"2";"0"
"2637539";"42070";"47";"11";"";"1005";"9";"1";"0"
"2642645";"42070";"62";"5";"";"1002";"3";"2";"0"
"2643483";"42070";"55";"6";"";"1006";"10";"1";"0"
"2644661";"42070";"46";"9";"";"1008";"4";"1";"0"
"2647862";"42070";"64";"8";"";"1002";"0";"1";"0"
"2649683";"42070";"40";"7";"";"1007";"4";"1";"0"
"2650886";"42070";"40";"16";"";"1004";"14";"1";"0"
"2651780";"42070";"55";"2";"";"1004";"5";"2";"0"
"2652294";"42070";"54";"2";"";"1005";"16";"1";"0"
"2652502";"42070";"78";"3";"";"1001";"18";"1";"0"
"2652529";"42070";"42";"7";"";"1002";"8";"1";"0"
"2654351";"42070";"58";"2";"";"1002";"4";"1";"0"
"2660863";"42070";"45";"4";"";"1006";"4";"2";"0"
"2662836";"42070";"68";"4";"";"1004";"39";"1";"0"
"2663143";"42070";"77";"3";"";"1001";"20";"1";"0"
"2664077";"42070";"56";"0";"";"1003";"4";"2";"0"
"2667875";"42070";"60";"13";"";"1006";"5";"1";"0"
"2668089";"42070";"54";"7";"";"1004";"2";"2";"0"
"2671407";"42070";"47";"6";"";"1005";"5";"1";"0"
"2672716";"42070";"59";"6";"";"1004";"13";"1";"0"
"2675403";"42070";"45";"5";"";"1005";"14";"2";"0"
"2683731";"42070";"59";"16";"";"1002";"3";"2";"0"
"2687294";"42070";"79";"0";"";"1001";"39";"1";"0"
"2691304";"42070";"50";"9";"3xc";"1004";"10";"1";"0"
"2692148";"42070";"66";"5";"";"1004";"5";"2";"0"
"2692725";"42070";"33";"7";"";"1001";"9";"2";"0"
"2693067";"42070";"65";"4";"";"1000";"12";"1";"0"
"2701429";"42070";"68";"3";"";"1003";"15";"1";"0"
"2701835";"42070";"51";"4";"";"1005";"39";"1";"0"
"2702302";"42070";"60";"18";"";"1004";"2";"1";"0"
"2708513";"42070";"47";"16";"";"1010";"15";"1";"0"
"2717241";"42070";"61";"9";"";"1005";"0";"1";"0"
"2720942";"42070";"61";"18";"";"1002";"8";"2";"0"
"2722236";"42070";"52";"3";"";"1004";"14";"1";"0"
"2724571";"42070";"74";"0";"";"1001";"8";"1";"0"
"2724817";"42070";"58";"10";"";"1003";"14";"1";"0"
"2726937";"42070";"43";"11";"";"1007";"0";"1";"0"
"2727129";"42070";"65";"9";"";"998";"9";"1";"0"
"2727809";"42070";"75";"8";"";"1000";"15";"2";"0"
"2729775";"42070";"52";"4";"";"1001";"28";"2";"0"
"2732360";"42070";"65";"0";"";"1003";"10";"1";"0"
"2735007";"42070";"74";"5";"";"1000";"15";"2";"0"
"2738048";"42070";"92";"4";"";"998";"3";"1";"0"
"2742775";"42070";"52";"4";"";"1004";"9";"1";"0"
"2745345";"42070";"62";"24";"";"1009";"18";"2";"4"
"2745431";"42070";"44";"12";"";"1007";"15";"1";"0"
"2749081";"42070";"72";"13";"";"1000";"3";"1";"0"
"2751529";"42070";"51";"14";"";"1001";"12";"1";"0"
"2751888";"42070";"64";"11";"";"1002";"6";"2";"0"
"2751933";"42070";"38";"5";"";"1006";"25";"1";"0"
"2752531";"42070";"48";"11";"";"1007";"18";"1";"0"
"2755504";"42070";"65";"2";"";"1000";"23";"1";"0"
"2756267";"42070";"65";"5";"";"1002";"2";"1";"0"
"2759500";"42070";"48";"16";"";"1005";"0";"1";"0"
"2763666";"42070";"77";"1";"";"1001";"19";"1";"0"
"2764167";"42070";"66";"1";"3xc";"1004";"15";"1";"0"
"2765325";"42070";"43";"12";"";"1005";"0";"2";"0"
"2766457";"42070";"59";"11";"";"1004";"0";"1";"0"
"2766816";"42070";"41";"13";"";"1005";"0";"2";"0"
"2766836";"42070";"58";"4";"";"1003";"3";"1";"0"
"2769466";"42070";"48";"2";"";"1007";"5";"1";"0"
"2770062";"42070";"72";"2";"";"999";"17";"1";"0"
"2770340";"42070";"66";"7";"";"1002";"5";"2";"0"
"2777078";"42070";"54";"10";"";"1005";"0";"1";"0"
"2778378";"42070";"51";"8";"";"1004";"4";"1";"0"
"2779172";"42070";"64";"9";"";"1003";"2";"1";"0"
"2780177";"42070";"74";"5";"";"1001";"15";"1";"0"
"2781023";"42070";"75";"0";"";"1000";"28";"1";"0"
"2781641";"42070";"59";"18";"";"1007";"8";"1";"0"
"2782207";"42070";"49";"18";"";"1004";"9";"2";"0"
"2784372";"42070";"65";"1";"";"1005";"4";"0";"0"
"2784513";"42070";"80";"9";"3xc";"1001";"9";"1";"0"
"2788371";"42070";"62";"12";"";"1004";"20";"0";"0"
"2790503";"42070";"67";"10";"";"1001";"4";"2";"0"
"2794173";"42070";"44";"1";"";"1008";"28";"1";"0"
"2796680";"42070";"61";"1";"";"1002";"0";"2";"0"
"2796834";"42070";"57";"11";"";"1002";"0";"2";"0"
"2796991";"42070";"70";"0";"bboost";"1004";"2";"1";"0"
"2801162";"42070";"47";"20";"wildcard";"1010";"4";"0";"0"
"2810175";"42070";"54";"16";"";"1006";"7";"1";"0"
"2811293";"42070";"46";"8";"";"1003";"9";"2";"0"
"2815493";"42070";"54";"8";"";"1003";"2";"1";"0"
"2815678";"42070";"40";"8";"";"1006";"5";"1";"0"
"2817369";"42070";"58";"6";"";"1006";"0";"1";"0"
"2817941";"42070";"50";"12";"";"1006";"4";"2";"0"
"2818739";"42070";"54";"13";"";"1005";"7";"1";"0"
"2820533";"42070";"49";"9";"";"1007";"4";"1";"0"
"2821587";"42070";"62";"11";"";"1003";"0";"0";"0"
"2822136";"42070";"68";"10";"";"1001";"33";"1";"0"
"2822728";"42070";"55";"14";"";"1005";"10";"1";"0"
"2826770";"42070";"69";"4";"";"1002";"9";"1";"0"
"2830446";"42070";"51";"4";"";"1008";"4";"0";"0"
"2832100";"42070";"60";"4";"";"1002";"3";"1";"0"
"2833188";"42070";"60";"5";"";"1005";"4";"1";"0"
"2835803";"42070";"58";"1";"";"1002";"32";"1";"0"
"2836881";"42070";"57";"1";"";"1002";"3";"1";"0"
"2839248";"42070";"50";"24";"";"1004";"5";"1";"0"
"2842643";"42070";"54";"11";"";"1007";"5";"1";"0"
"2844946";"42070";"58";"1";"";"998";"42";"2";"0"
"2845430";"42070";"73";"7";"";"1003";"5";"1";"0"
"2846510";"42070";"71";"11";"";"1002";"40";"1";"0"
"2848700";"42070";"50";"8";"";"1004";"17";"2";"0"
"2849904";"42070";"55";"2";"";"1007";"14";"1";"0"
"2850924";"42070";"53";"23";"";"1005";"5";"2";"0"
"2851010";"42070";"51";"11";"";"1008";"0";"0";"0"
"2851472";"42070";"70";"4";"";"1004";"4";"1";"0"
"2852291";"42070";"46";"9";"";"1002";"13";"1";"0"
"2858085";"42070";"68";"3";"";"1002";"5";"1";"0"
"2860574";"42070";"54";"12";"";"1008";"20";"1";"0"
"2860886";"42070";"55";"9";"";"1006";"4";"1";"0"
"2862441";"42070";"64";"11";"3xc";"1004";"10";"1";"0"
"2864449";"42070";"72";"3";"";"998";"5";"1";"0"
"2867475";"42070";"38";"11";"";"1007";"22";"1";"0"
"2870187";"42070";"60";"8";"";"1007";"18";"2";"0"
"2871242";"42070";"51";"9";"";"1003";"0";"2";"0"
"2872116";"42070";"46";"11";"";"1005";"4";"1";"0"
"2873503";"42070";"52";"1";"";"1004";"0";"1";"0"
"2873741";"42070";"53";"10";"";"1009";"0";"1";"0"
"2874129";"42070";"57";"0";"bboost";"1001";"57";"1";"0"
"2874384";"42070";"48";"8";"3xc";"1007";"23";"1";"0"
"2875802";"42070";"57";"9";"";"1004";"5";"2";"0"
"2877008";"42070";"75";"0";"bboost";"1001";"54";"1";"0"
"2878829";"42070";"56";"7";"";"1004";"15";"1";"0"
"2880428";"42070";"71";"8";"";"1003";"5";"1";"0"
"2884542";"42070";"66";"18";"";"1002";"3";"2";"0"
"2888706";"42070";"54";"3";"";"1001";"14";"1";"0"
"2890381";"42070";"72";"12";"";"1004";"5";"1";"0"
"2891225";"42070";"59";"1";"";"1003";"14";"2";"0"
"2894642";"42070";"38";"12";"";"1010";"14";"1";"0"
"2894758";"42070";"46";"6";"";"1004";"28";"2";"0"
"2897268";"42070";"82";"6";"";"1003";"0";"1";"0"
"2897705";"42070";"54";"4";"";"1003";"8";"1";"0"
"2898131";"42070";"57";"4";"";"1000";"5";"1";"0"
"2900706";"42070";"34";"18";"";"1004";"0";"1";"0"
"2903370";"42070";"61";"13";"";"1005";"18";"2";"0"
"2909920";"42070";"42";"18";"";"1007";"2";"2";"0"
"2909977";"42070";"51";"15";"";"1006";"3";"2";"0"
"2911019";"42070";"50";"14";"";"1005";"4";"1";"0"
"2915194";"42070";"58";"17";"";"1004";"14";"1";"0"
"2917659";"42070";"42";"3";"";"1006";"15";"2";"0"
"2917885";"42070";"41";"5";"";"1005";"13";"1";"0"
"2918635";"42070";"68";"3";"";"1004";"50";"1";"0"
"2921764";"42070";"46";"7";"";"1006";"8";"2";"0"
"2922612";"42070";"56";"6";"";"1005";"16";"2";"0"
"2927299";"42070";"59";"9";"";"1006";"0";"1";"0"
"2928384";"42070";"34";"8";"";"1003";"15";"1";"0"
"2931859";"42070";"68";"8";"";"1005";"0";"1";"0"
"2933488";"42070";"64";"11";"";"1004";"19";"1";"0"
"2934537";"42070";"37";"1";"";"1008";"5";"0";"0"
"2934640";"42070";"60";"7";"";"1007";"18";"1";"0"
"2935968";"42070";"47";"5";"";"1008";"15";"1";"0"
"2936119";"42070";"62";"15";"";"1003";"14";"1";"0"
"2937337";"42070";"37";"19";"";"1007";"18";"1";"0"
"2937446";"42070";"53";"8";"";"1007";"3";"2";"0"
"2937803";"42070";"40";"6";"";"1005";"2";"2";"0"
"2939178";"42070";"50";"11";"";"1006";"23";"2";"0"
"2939780";"42070";"58";"12";"";"1002";"5";"1";"0"
"2947294";"42070";"63";"3";"";"1003";"20";"1";"0"
"2949677";"42070";"45";"15";"";"1007";"0";"1";"0"
"2960465";"42070";"54";"6";"";"1005";"8";"1";"0"
"2960930";"42070";"61";"8";"";"1000";"12";"1";"0"
"2960955";"42070";"67";"5";"";"1003";"0";"2";"0"
"2963893";"42070";"56";"7";"";"1005";"5";"1";"0"
"2964672";"42070";"66";"7";"3xc";"1001";"15";"2";"0"
"2969222";"42070";"64";"15";"";"1001";"5";"1";"0"
"2976710";"42070";"53";"2";"";"1005";"3";"1";"0"
"2979488";"42070";"56";"5";"";"1006";"0";"1";"0"
"2980643";"42070";"75";"4";"";"1001";"0";"1";"0"
"2982255";"42070";"52";"8";"";"1003";"18";"1";"0"
"2985343";"42070";"71";"17";"";"1003";"0";"1";"0"
"2986253";"42070";"65";"2";"";"1000";"3";"0";"0"
"2989134";"42070";"61";"13";"";"1004";"2";"2";"0"
"2989631";"42070";"79";"10";"";"998";"34";"2";"0"
"2990528";"42070";"79";"10";"";"999";"4";"2";"0"
"2995217";"42070";"72";"6";"";"1000";"9";"2";"0"
"2997706";"42070";"67";"4";"";"1001";"14";"1";"0"
"3003699";"42070";"53";"5";"";"1004";"4";"1";"0"
"3005306";"42070";"60";"6";"";"1001";"5";"2";"0"
"3005339";"42070";"61";"13";"";"1000";"5";"2";"0"
"3008490";"42070";"56";"8";"";"1003";"0";"1";"0"
"3011404";"42070";"68";"7";"";"1002";"30";"1";"0"
"3011455";"42070";"42";"13";"";"1005";"8";"1";"0"
"3014804";"42070";"71";"5";"";"998";"0";"1";"0"
"3018997";"42070";"61";"9";"";"1002";"5";"1";"0"
"3020392";"42070";"45";"6";"";"1006";"15";"2";"0"
"3025478";"42070";"63";"8";"";"1004";"9";"1";"0"
"3026336";"42070";"58";"3";"";"1005";"9";"2";"0"
"3029156";"42070";"39";"5";"";"1005";"18";"1";"0"
"3030534";"42070";"57";"2";"";"1003";"7";"2";"0"
"3032074";"42070";"47";"12";"";"1006";"1";"2";"0"
"3035062";"42070";"50";"0";"bboost";"1002";"4";"1";"0"
"3036100";"42070";"53";"9";"";"1008";"14";"1";"0"
"3037410";"42070";"78";"1";"";"1002";"5";"1";"0"
"3037991";"42070";"30";"9";"";"1009";"0";"1";"0"
"3038235";"42070";"45";"10";"";"1004";"9";"1";"0"
"3041414";"42070";"58";"9";"";"1006";"4";"1";"0"
"3041483";"42070";"48";"12";"";"1007";"39";"1";"0"
"3041735";"42070";"64";"15";"";"1004";"21";"1";"0"
"3048509";"42070";"36";"8";"";"1005";"0";"0";"0"
"3051792";"42070";"67";"10";"";"1003";"13";"1";"0"
"3052512";"42070";"63";"15";"";"1005";"8";"1";"0"
"3053663";"42070";"51";"2";"";"1003";"4";"1";"0"
"3055318";"42070";"43";"16";"";"1010";"3";"1";"0"
"3060251";"42070";"55";"2";"";"1003";"15";"2";"0"
"3061188";"42070";"43";"5";"";"1006";"19";"2";"0"
"3061881";"42070";"52";"8";"";"1003";"3";"1";"0"
"3062980";"42070";"51";"9";"";"1006";"3";"2";"0"
"3064633";"42070";"49";"8";"";"1005";"29";"1";"0"
"3064935";"42070";"42";"13";"";"1007";"7";"2";"0"
"3067905";"42070";"45";"14";"3xc";"1004";"0";"1";"0"
"3069601";"42070";"54";"10";"";"1004";"0";"2";"0"
"3071779";"42070";"60";"10";"";"1003";"0";"1";"0"
"3073479";"42070";"76";"2";"";"1002";"4";"2";"0"
"3074009";"42070";"49";"9";"";"1001";"14";"1";"0"
"3074198";"42070";"37";"2";"";"1006";"23";"1";"0"
"3074514";"42070";"51";"13";"";"1002";"4";"2";"0"
"3077568";"42070";"48";"2";"";"1004";"5";"1";"0"
"3077598";"42070";"58";"6";"";"1005";"9";"1";"0"
"3078028";"42070";"53";"11";"";"1004";"14";"1";"0"
"3078314";"42070";"51";"8";"";"1000";"2";"2";"0"
"3078765";"42070";"33";"3";"";"1007";"14";"1";"0"
"3080585";"42070";"81";"6";"freehit";"1002";"4";"0";"0"
"3081312";"42070";"34";"9";"";"1004";"34";"2";"0"
"3081523";"42070";"42";"15";"";"1006";"4";"1";"0"
"3082941";"42070";"56";"10";"";"1003";"0";"2";"0"
"3084024";"42070";"59";"22";"";"1006";"18";"1";"0"
"3088627";"42070";"60";"5";"";"1001";"28";"1";"0"
"3088668";"42070";"49";"2";"";"1006";"10";"1";"0"
"3091654";"42070";"40";"8";"";"1001";"18";"2";"0"
"3091966";"42070";"78";"2";"";"1002";"10";"1";"0"
"3094216";"42070";"54";"5";"";"1003";"4";"1";"0"
"3095419";"42070";"44";"11";"";"1003";"6";"1";"0"
"3098180";"42070";"44";"3";"";"1001";"12";"2";"0"
"3099539";"42070";"59";"12";"";"1005";"4";"1";"0"
"3100052";"42070";"55";"2";"";"1003";"5";"1";"0"
"3103280";"42070";"72";"17";"";"1006";"38";"1";"0"
"3103365";"42070";"49";"13";"";"1007";"4";"1";"0"
"3105382";"42070";"64";"3";"";"1004";"2";"2";"0"
"3108990";"42070";"65";"7";"3xc";"1003";"27";"2";"0"
"3110737";"42070";"68";"8";"";"1000";"9";"0";"0"
"3111987";"42070";"59";"4";"";"1003";"9";"1";"0"
"3113232";"42070";"58";"9";"";"1007";"23";"1";"0"
"3113301";"42070";"59";"2";"";"1001";"2";"1";"0"
"3114924";"42070";"46";"10";"";"1002";"0";"2";"0"
"3116614";"42070";"67";"24";"";"1003";"7";"2";"4"
"3121793";"42070";"60";"13";"";"1002";"17";"1";"0"
"3123186";"42070";"60";"8";"";"1003";"19";"1";"0"
"3124051";"42070";"56";"8";"3xc";"1007";"3";"1";"0"
"3124730";"42070";"59";"6";"";"1003";"5";"2";"0"
"3125719";"42070";"52";"9";"";"1007";"9";"1";"0"
"3129468";"42070";"42";"5";"";"1004";"4";"2";"0"
"3135040";"42070";"72";"21";"";"1002";"4";"2";"0"
"3135845";"42070";"45";"8";"3xc";"1005";"4";"2";"0"
"3137151";"42070";"58";"15";"";"1003";"19";"1";"0"
"3137742";"42070";"65";"10";"";"998";"7";"1";"0"
"3139969";"42070";"71";"3";"";"1003";"0";"1";"0"
"3140630";"42070";"62";"10";"";"1007";"18";"1";"0"
"3142797";"42070";"45";"15";"";"1005";"9";"2";"0"
"3144216";"42070";"57";"11";"";"1006";"9";"1";"0"
"3144359";"42070";"63";"8";"";"1005";"8";"1";"0"
"3144531";"42070";"44";"12";"";"1004";"0";"2";"0"
"3144879";"42070";"57";"6";"";"1000";"5";"1";"0"
"3146060";"42070";"50";"1";"";"1008";"5";"2";"0"
"3146465";"42070";"63";"8";"";"1003";"0";"2";"0"
"3152616";"42070";"47";"4";"";"1006";"5";"1";"0"
"3153164";"42070";"62";"8";"";"1002";"8";"2";"0"
"3157568";"42070";"45";"14";"";"1005";"5";"2";"0"
"3159255";"42070";"50";"3";"";"1005";"0";"2";"0"
"3159323";"42070";"53";"16";"";"1001";"9";"1";"0"
"3164860";"42070";"66";"8";"";"1002";"0";"1";"0"
"3166030";"42070";"41";"0";"";"1007";"0";"2";"0"
"3166574";"42070";"70";"10";"";"1002";"14";"1";"0"
"3167308";"42070";"48";"13";"";"1006";"9";"1";"0"
"3168538";"42070";"52";"13";"";"1003";"29";"1";"0"
"3168761";"42070";"43";"17";"";"1008";"3";"2";"0"
"3172303";"42070";"50";"11";"";"1004";"1";"2";"0"
"3180164";"42070";"55";"10";"";"1004";"2";"1";"0"
"3182371";"42070";"69";"7";"";"1002";"5";"1";"0"
"3184365";"42070";"76";"7";"";"1002";"21";"2";"0"
"3185558";"42070";"36";"15";"";"1008";"69";"0";"0"
"3188220";"42070";"40";"10";"";"1013";"0";"1";"0"
"3192871";"42070";"41";"16";"";"1007";"0";"2";"0"
"3194734";"42070";"66";"3";"";"999";"3";"2";"0"
"3195425";"42070";"67";"6";"";"1004";"0";"1";"0"
"3196172";"42070";"61";"10";"";"1002";"5";"1";"0"
"3197024";"42070";"62";"0";"bboost";"1000";"21";"2";"0"
