"entry";"rank";"gw_points";"points_on_bench";"chip_played";"team_value";"in_bank";"transfers_done";"transfers_cost"
"2224425";"7198";"0";"0";"";"1008";"0";"2";"0"
"2225457";"7198";"0";"0";"";"1003";"0";"0";"0"
"2229115";"7198";"0";"0";"";"1003";"5";"2";"0"
"2239634";"7198";"0";"0";"";"1005";"0";"0";"0"
"2241888";"7198";"0";"0";"";"1002";"8";"1";"0"
"2243433";"7198";"0";"0";"";"1008";"19";"1";"0"
"2250551";"7198";"0";"0";"";"1006";"0";"2";"0"
"2252105";"7198";"0";"0";"";"1007";"22";"2";"0"
"2260007";"7198";"0";"0";"";"1006";"0";"0";"0"
"2284360";"7198";"0";"0";"3xc";"1006";"5";"0";"0"
"2285490";"7198";"0";"0";"";"1005";"0";"1";"0"
"2287548";"7198";"0";"0";"";"1004";"13";"1";"0"
"2290857";"7198";"0";"0";"";"1006";"5";"0";"0"
"2292435";"7198";"0";"0";"";"1003";"10";"1";"0"
"2301945";"7198";"0";"0";"";"1002";"8";"2";"0"
"2303199";"7198";"0";"0";"";"1006";"0";"0";"0"
"2313513";"7198";"0";"0";"";"1008";"0";"0";"0"
"2314934";"7198";"0";"0";"";"1001";"0";"0";"0"
"2318268";"7198";"0";"0";"";"1007";"0";"1";"0"
"2318443";"7198";"0";"0";"";"1000";"0";"0";"0"
"2318460";"7198";"0";"0";"";"1004";"0";"0";"0"
"2320344";"7198";"0";"0";"";"1005";"10";"1";"0"
"2321266";"7198";"0";"0";"freehit";"1007";"3";"0";"0"
"2327147";"7198";"0";"0";"";"1004";"10";"0";"0"
"2330008";"7198";"0";"0";"";"1003";"14";"5";"12"
"2331729";"7198";"0";"0";"";"1008";"5";"0";"0"
"2336516";"7198";"0";"0";"";"1007";"0";"0";"0"
"2338982";"7198";"0";"0";"";"1002";"0";"0";"0"
"2348435";"7198";"0";"0";"";"1004";"0";"0";"0"
"2355018";"7198";"0";"0";"";"1007";"0";"0";"0"
"2356329";"7198";"0";"0";"";"1005";"0";"0";"0"
"2376692";"7198";"0";"0";"";"1003";"25";"2";"0"
"2381111";"7198";"0";"0";"";"1007";"0";"0";"0"
"2383626";"7198";"0";"0";"";"1008";"5";"1";"0"
"2389175";"7198";"0";"0";"";"1005";"10";"0";"0"
"2391311";"7198";"0";"0";"";"1002";"0";"1";"0"
"2395542";"7198";"0";"0";"";"1005";"0";"0";"0"
"2397477";"7198";"0";"0";"";"1004";"0";"2";"0"
"2409645";"7198";"0";"0";"";"1005";"0";"1";"0"
"2410518";"7198";"0";"0";"";"1009";"25";"2";"0"
"2415373";"7198";"0";"0";"";"1003";"13";"2";"0"
"2424729";"7198";"0";"0";"bboost";"1003";"0";"0";"0"
"2426222";"7198";"0";"0";"";"1005";"0";"0";"0"
"2428448";"7198";"0";"0";"";"1008";"6";"2";"0"
"2431629";"7198";"0";"0";"";"1006";"5";"0";"0"
"2432440";"7198";"0";"0";"";"1006";"0";"2";"0"
"2435113";"7198";"0";"0";"";"1007";"5";"4";"12"
"2444692";"7198";"0";"0";"";"1002";"0";"0";"0"
"2451144";"7198";"0";"0";"";"1005";"0";"2";"0"
"2451175";"7198";"0";"0";"";"1005";"0";"3";"4"
"2464656";"7198";"0";"0";"";"1006";"0";"0";"0"
"2465834";"7198";"0";"0";"";"1007";"0";"0";"0"
"2474391";"7198";"0";"0";"";"1003";"9";"1";"0"
"2480891";"7198";"0";"0";"";"1005";"3";"3";"4"
"2488770";"7198";"0";"0";"bboost";"1004";"2";"9";"28"
"2491188";"7198";"0";"0";"";"1007";"5";"1";"0"
"2495829";"7198";"0";"0";"";"1003";"5";"0";"0"
"2508484";"7198";"0";"0";"";"1006";"0";"0";"0"
"2515052";"7198";"0";"0";"";"1007";"3";"2";"0"
"2515556";"7198";"0";"0";"";"1006";"5";"0";"0"
"2519161";"7198";"0";"0";"";"1007";"10";"2";"0"
"2532884";"7198";"0";"0";"";"1006";"0";"0";"0"
"2534879";"7198";"0";"0";"";"1004";"5";"0";"0"
"2534928";"7198";"0";"0";"";"1006";"0";"1";"0"
"2537642";"7198";"0";"0";"";"1011";"3";"0";"0"
"2538246";"7198";"0";"0";"";"1008";"0";"2";"0"
"2539482";"7198";"0";"0";"";"1008";"3";"3";"4"
"2544742";"7198";"0";"0";"";"1006";"10";"0";"0"
"2555990";"7198";"0";"0";"";"1004";"5";"0";"0"
"2557200";"7198";"0";"0";"3xc";"1009";"3";"2";"0"
"2560438";"7198";"0";"0";"";"1007";"5";"1";"0"
"2570062";"7198";"0";"0";"";"1009";"3";"2";"0"
"2572356";"7198";"0";"0";"";"1009";"9";"1";"0"
"2578329";"7198";"0";"0";"";"1007";"5";"1";"0"
"2602194";"7198";"0";"0";"";"1005";"9";"1";"0"
"2605022";"7198";"0";"0";"";"1004";"20";"0";"0"
"2606458";"7198";"0";"0";"";"1006";"0";"1";"0"
"2608316";"7198";"0";"0";"";"1006";"5";"1";"0"
"2631353";"7198";"0";"0";"";"1007";"0";"2";"0"
"2642385";"7198";"0";"0";"";"1007";"5";"1";"0"
"2653946";"7198";"0";"0";"";"1006";"4";"1";"0"
"2663035";"7198";"0";"0";"";"1005";"0";"2";"0"
"2667116";"7198";"0";"0";"";"1008";"0";"0";"0"
"2667936";"7198";"0";"0";"";"1004";"0";"0";"0"
"2673193";"7198";"0";"0";"";"1004";"0";"0";"0"
"2675184";"7198";"0";"0";"";"1006";"0";"0";"0"
"2676373";"7198";"0";"0";"";"1005";"4";"1";"0"
"2701993";"7198";"0";"0";"";"1006";"0";"1";"0"
"2713368";"7198";"0";"0";"";"1007";"4";"2";"0"
"2715828";"7198";"0";"0";"";"1007";"0";"0";"0"
"2730989";"7198";"0";"0";"3xc";"1005";"0";"2";"0"
"2733889";"7198";"0";"0";"";"1006";"5";"2";"0"
"2734235";"7198";"0";"0";"";"1006";"0";"1";"0"
"2739832";"7198";"0";"0";"";"1005";"0";"0";"0"
"2743060";"7198";"0";"0";"";"1005";"10";"0";"0"
"2755012";"7198";"0";"0";"";"1006";"0";"2";"0"
"2756943";"7198";"0";"0";"";"1004";"0";"0";"0"
"2766105";"7198";"0";"0";"";"1003";"3";"1";"0"
"2775383";"7198";"0";"0";"";"1003";"0";"2";"0"
"2775953";"7198";"0";"0";"";"1007";"0";"0";"0"
"2798846";"7198";"0";"0";"";"1005";"0";"0";"0"
"2806812";"7198";"0";"0";"";"1007";"0";"2";"0"
"2835235";"7198";"0";"0";"";"1007";"1";"2";"0"
"2836839";"7198";"0";"0";"";"1006";"0";"0";"0"
"2860281";"7198";"0";"0";"";"1006";"5";"0";"0"
"2868440";"7198";"0";"0";"";"1002";"0";"1";"0"
"2874488";"7198";"0";"0";"";"1005";"0";"0";"0"
"2874747";"7198";"0";"0";"freehit";"1003";"3";"0";"0"
"2875444";"7198";"0";"0";"";"1005";"0";"2";"0"
"2889167";"7198";"0";"0";"freehit";"1008";"3";"0";"0"
"2891287";"7198";"0";"0";"3xc";"1006";"19";"2";"0"
"2901681";"7198";"0";"0";"";"1006";"0";"0";"0"
"2910421";"7198";"0";"0";"";"1007";"10";"0";"0"
"2912210";"7198";"0";"0";"freehit";"1008";"29";"0";"0"
"2916518";"7198";"0";"0";"";"1005";"5";"0";"0"
"2923887";"7198";"0";"0";"";"1006";"0";"2";"0"
"2942114";"7198";"0";"0";"bboost";"1004";"0";"2";"0"
"2944813";"7198";"0";"0";"";"1007";"0";"0";"0"
"2950568";"7198";"0";"0";"";"1007";"0";"2";"0"
"2973535";"7198";"0";"0";"";"1007";"4";"1";"0"
"2998261";"7198";"0";"0";"";"1009";"18";"2";"0"
"3005105";"7198";"0";"0";"";"1006";"0";"0";"0"
"3005589";"7198";"0";"0";"";"1002";"0";"0";"0"
"3011578";"7198";"0";"0";"";"1003";"0";"0";"0"
"3013675";"7198";"0";"0";"";"1007";"1";"2";"0"
"3020830";"7198";"0";"0";"";"1006";"5";"0";"0"
"3023442";"7198";"0";"0";"";"1003";"0";"0";"0"
"3029964";"7198";"0";"0";"";"1001";"15";"0";"0"
"3032196";"7198";"0";"0";"";"1009";"0";"3";"4"
"3042218";"7198";"0";"0";"";"1006";"8";"2";"0"
"3044167";"7198";"0";"0";"";"1005";"30";"0";"0"
"3062434";"7198";"0";"0";"";"1006";"0";"0";"0"
"3068338";"7198";"0";"0";"";"1004";"0";"0";"0"
"3071913";"7198";"0";"0";"";"1005";"0";"0";"0"
"3072647";"7198";"0";"0";"freehit";"1005";"4";"0";"0"
"3081200";"7198";"0";"0";"";"1007";"1";"3";"4"
"3103783";"7198";"0";"0";"";"1008";"0";"0";"0"
"3105820";"7198";"0";"0";"";"1005";"5";"0";"0"
"3114642";"7198";"0";"0";"";"1003";"0";"0";"0"
"3120116";"7198";"0";"0";"";"1004";"0";"0";"0"
"3124774";"7198";"0";"0";"";"1007";"0";"0";"0"
"3132992";"7198";"0";"0";"";"1004";"0";"2";"0"
"3141420";"7198";"0";"0";"";"1006";"3";"2";"0"
"3149767";"7198";"0";"0";"";"1003";"9";"5";"12"
"3162432";"7198";"0";"0";"";"1004";"0";"0";"0"
"3167135";"7198";"0";"0";"";"1004";"10";"2";"0"
"3168557";"7198";"0";"0";"";"1008";"9";"1";"0"
"3175337";"7198";"0";"0";"";"1007";"0";"0";"0"
"3179625";"7198";"0";"0";"";"1006";"7";"1";"0"
"3196377";"7198";"0";"0";"";"1002";"7";"2";"0"
"3213514";"7198";"0";"0";"";"1007";"9";"1";"0"
"3219715";"7198";"0";"0";"";"1007";"14";"2";"0"
"3222155";"7198";"0";"0";"";"1005";"2";"2";"0"
"3226723";"7198";"0";"0";"";"1008";"12";"2";"0"
"3227689";"7198";"0";"0";"";"1005";"15";"1";"0"
"3230966";"7198";"0";"0";"";"1003";"16";"1";"0"
"3234333";"7198";"0";"0";"";"1007";"21";"2";"0"
"3236969";"7198";"0";"0";"";"1005";"10";"0";"0"
"3240410";"7198";"0";"0";"";"1006";"70";"0";"0"
"3248177";"7198";"0";"0";"";"1008";"4";"1";"0"
"3250351";"7198";"0";"0";"";"1010";"15";"1";"0"
"3257547";"7198";"0";"0";"";"1003";"8";"1";"0"
"3258188";"7198";"0";"0";"";"1006";"0";"0";"0"
"3265636";"7198";"0";"0";"";"1008";"5";"2";"0"
"3268559";"7198";"0";"0";"";"1001";"0";"0";"0"
"3272222";"7198";"0";"0";"";"1006";"0";"0";"0"
"3275948";"7198";"0";"0";"";"1003";"0";"0";"0"
"3292445";"7198";"0";"0";"";"1004";"0";"1";"0"
"3310086";"7198";"0";"0";"";"1005";"4";"2";"0"
"3312970";"7198";"0";"0";"";"1005";"20";"3";"4"
"3318003";"7198";"0";"0";"";"1003";"0";"0";"0"
"3322412";"7198";"0";"0";"";"1004";"15";"2";"4"
"3335071";"7198";"0";"0";"";"1003";"7";"3";"8"
"3342534";"7198";"0";"0";"";"1013";"14";"1";"0"
"3352353";"7198";"0";"0";"";"1005";"5";"0";"0"
"3366255";"7198";"0";"0";"";"1007";"5";"0";"0"
"3366312";"7198";"0";"0";"";"1008";"5";"0";"0"
"3370137";"7198";"0";"0";"";"1004";"0";"0";"0"
"3373643";"7198";"0";"0";"";"1004";"9";"1";"0"
"3373793";"7198";"0";"0";"";"1006";"4";"2";"0"
"3377768";"7198";"0";"0";"";"1003";"0";"0";"0"
"3388088";"7198";"0";"0";"";"1001";"0";"0";"0"
"3398391";"7198";"0";"0";"";"1007";"10";"2";"0"
"3404261";"7198";"0";"0";"";"1002";"0";"0";"0"
"3410935";"7198";"0";"0";"wildcard";"1007";"0";"0";"0"
"3412307";"7198";"0";"0";"";"1003";"4";"8";"28"
"3414959";"7198";"0";"0";"";"1003";"0";"0";"0"
"3415839";"7198";"0";"0";"";"1002";"10";"2";"0"
"3417803";"7198";"0";"0";"freehit";"1008";"9";"0";"0"
"3430690";"7198";"0";"0";"";"1007";"0";"0";"0"
"3433351";"7198";"0";"0";"";"1003";"5";"0";"0"
"3434452";"7198";"0";"0";"3xc";"1007";"4";"2";"0"
"3434875";"7198";"0";"0";"";"1006";"24";"1";"0"
"3436211";"7198";"0";"0";"";"1005";"4";"1";"0"
"3438518";"7198";"0";"0";"";"1006";"3";"2";"4"
"3457062";"7198";"0";"0";"";"1006";"5";"2";"0"
"3460763";"7198";"0";"0";"";"1006";"18";"1";"0"
"3461634";"7198";"0";"0";"";"1006";"5";"0";"0"
"3462614";"7198";"0";"0";"";"1002";"0";"0";"0"
"3464857";"7198";"0";"0";"";"1007";"0";"0";"0"
"3475169";"7198";"0";"0";"";"1007";"20";"1";"0"
"3488649";"7198";"0";"0";"3xc";"1003";"7";"2";"0"
"3490048";"7198";"0";"0";"";"1006";"4";"2";"0"
"3499883";"7198";"0";"0";"";"1001";"0";"0";"0"
"3519319";"7198";"0";"0";"";"1004";"0";"2";"0"
"3524719";"7198";"0";"0";"";"1006";"2";"2";"0"
"3529855";"7198";"0";"0";"bboost";"1001";"7";"1";"0"
"3534621";"7198";"0";"0";"";"1007";"9";"2";"0"
"3536928";"7198";"0";"0";"freehit";"1005";"5";"0";"0"
"3538403";"7198";"0";"0";"";"1008";"0";"0";"0"
"3542896";"7198";"0";"0";"";"1007";"50";"0";"0"
"3558159";"7198";"0";"0";"";"1007";"0";"1";"0"
"3579982";"7198";"0";"0";"";"1004";"1";"3";"4"
"3601298";"7198";"0";"0";"";"1007";"0";"0";"0"
"3623561";"7198";"0";"0";"";"1008";"0";"1";"0"
"3637379";"7198";"0";"0";"";"1005";"0";"0";"0"
"3644875";"7198";"0";"0";"";"1008";"2";"2";"0"
"3647317";"7198";"0";"0";"";"1005";"0";"2";"0"
"3649271";"7198";"0";"0";"";"1007";"5";"0";"0"
"3654977";"7198";"0";"0";"";"1005";"10";"0";"0"
"3664449";"7198";"0";"0";"";"1006";"0";"1";"0"
"3665325";"7198";"0";"0";"";"1002";"0";"0";"0"
"3672692";"7198";"0";"0";"";"1004";"0";"0";"0"
"3675495";"7198";"0";"0";"";"1008";"4";"2";"0"
"3688969";"7198";"0";"0";"";"1006";"15";"2";"0"
"3696079";"7198";"0";"0";"";"1005";"10";"0";"0"
"3705237";"7198";"0";"0";"";"1006";"14";"2";"0"
"3714781";"7198";"0";"0";"";"1008";"0";"0";"0"
"3717699";"7198";"0";"0";"";"1006";"0";"0";"0"
"3722881";"7198";"0";"0";"";"1005";"0";"0";"0"
"3727248";"7198";"0";"0";"";"1005";"0";"0";"0"
"3731611";"7198";"0";"0";"";"1005";"14";"2";"0"
"3756745";"7198";"0";"0";"";"1005";"10";"1";"0"
"3762533";"7198";"0";"0";"";"1005";"14";"1";"0"
"3763926";"7198";"0";"0";"";"1004";"0";"0";"0"
"3764710";"7198";"0";"0";"";"1004";"7";"2";"0"
"3772645";"7198";"0";"0";"";"1007";"0";"0";"0"
"3773502";"7198";"0";"0";"";"1009";"2";"0";"0"
"3781258";"7198";"0";"0";"";"1003";"4";"2";"0"
"3792924";"7198";"0";"0";"";"1005";"4";"1";"0"
"3803315";"7198";"0";"0";"freehit";"1006";"0";"0";"0"
"3826346";"7198";"0";"0";"";"1007";"0";"2";"0"
"3830066";"7198";"0";"0";"";"1010";"0";"0";"0"
"3845766";"7198";"0";"0";"";"1006";"0";"0";"0"
"3850642";"7198";"0";"0";"";"1004";"4";"2";"0"
"3865525";"7198";"0";"0";"";"1004";"0";"0";"0"
"5299";"7800";"0";"0";"";"1007";"0";"0";"0"
"10747";"7800";"0";"0";"";"1008";"0";"1";"0"
"11266";"7800";"0";"0";"";"1007";"0";"0";"0"
"13233";"7800";"0";"0";"";"1007";"4";"1";"0"
"16381";"7800";"0";"0";"";"1009";"0";"2";"4"
"18202";"7800";"0";"0";"";"1005";"19";"0";"0"
"20356";"7800";"0";"0";"";"1008";"5";"1";"0"
"21581";"7800";"0";"0";"";"1006";"5";"1";"0"
"25786";"7800";"0";"0";"";"1006";"4";"1";"0"
"33574";"7800";"0";"0";"";"1006";"0";"2";"4"
"34453";"7800";"0";"0";"";"1006";"6";"2";"4"
"44791";"7800";"0";"0";"";"1008";"14";"1";"0"
"45336";"7800";"0";"0";"";"1008";"5";"1";"0"
"45418";"7800";"0";"0";"";"1006";"22";"1";"0"
"46982";"7800";"0";"0";"";"1005";"24";"2";"4"
"53555";"7800";"0";"0";"";"1007";"10";"1";"0"
"53943";"7800";"0";"0";"";"1005";"0";"0";"0"
"55668";"7800";"0";"0";"wildcard";"1009";"1";"0";"0"
"65517";"7800";"0";"0";"";"1008";"10";"1";"0"
"74387";"7800";"0";"0";"";"1006";"13";"1";"0"
"79876";"7800";"0";"0";"";"1006";"9";"1";"0"
"83464";"7800";"0";"0";"";"1006";"44";"1";"0"
"87747";"7800";"0";"0";"";"1007";"0";"1";"0"
"89807";"7800";"0";"0";"";"1008";"9";"1";"0"
"97328";"7800";"0";"0";"";"1010";"0";"1";"0"
"102655";"7800";"0";"0";"";"1009";"30";"1";"0"
"107415";"7800";"0";"0";"";"1008";"2";"3";"8"
"108535";"7800";"0";"0";"";"1008";"12";"2";"4"
"108809";"7800";"0";"0";"wildcard";"1008";"0";"0";"0"
"116911";"7800";"0";"0";"";"1010";"14";"2";"4"
"127569";"7800";"0";"0";"";"1010";"0";"1";"0"
"127839";"7800";"0";"0";"";"1001";"0";"2";"4"
"129570";"7800";"0";"0";"";"1006";"10";"1";"0"
"131714";"7800";"0";"0";"";"1007";"9";"1";"0"
"135409";"7800";"0";"0";"";"1006";"14";"1";"0"
"136724";"7800";"0";"0";"";"1004";"4";"1";"0"
"137146";"7800";"0";"0";"";"1004";"9";"1";"0"
"148302";"7800";"0";"0";"freehit";"1007";"2";"0";"0"
"148463";"7800";"0";"0";"";"1006";"5";"1";"0"
"155729";"7800";"0";"0";"wildcard";"1007";"0";"0";"0"
"156285";"7800";"0";"0";"";"1009";"4";"1";"0"
"156727";"7800";"0";"0";"";"1009";"5";"1";"0"
"162055";"7800";"0";"0";"";"1006";"1";"1";"0"
"182915";"7800";"0";"0";"";"1007";"25";"1";"0"
"189657";"7800";"0";"0";"wildcard";"1007";"4";"0";"0"
"190633";"7800";"0";"0";"";"1009";"5";"1";"0"
"191069";"7800";"0";"0";"3xc";"1006";"0";"0";"0"
"191195";"7800";"0";"0";"";"1007";"13";"1";"0"
"191786";"7800";"0";"0";"";"1002";"9";"1";"0"
"195104";"7800";"0";"0";"";"1002";"0";"2";"4"
"195662";"7800";"0";"0";"";"1005";"13";"1";"0"
"210283";"7800";"0";"0";"";"1009";"0";"0";"0"
"211848";"7800";"0";"0";"";"1006";"4";"5";"16"
"212314";"7800";"0";"0";"";"1002";"0";"0";"0"
"214873";"7800";"0";"0";"";"1001";"5";"1";"0"
"217027";"7800";"0";"0";"";"1007";"5";"2";"4"
"221941";"7800";"0";"0";"";"1009";"4";"1";"0"
"227369";"7800";"0";"0";"";"1006";"3";"3";"8"
"228299";"7800";"0";"0";"";"1008";"4";"1";"0"
"232356";"7800";"0";"0";"";"1006";"0";"1";"0"
"238590";"7800";"0";"0";"";"1008";"28";"4";"12"
"239468";"7800";"0";"0";"";"1006";"5";"1";"0"
"239714";"7800";"0";"0";"";"1003";"3";"1";"0"
"241696";"7800";"0";"0";"wildcard";"1005";"2";"0";"0"
"244851";"7800";"0";"0";"";"1005";"8";"2";"4"
"245554";"7800";"0";"0";"";"1007";"4";"1";"0"
"246330";"7800";"0";"0";"";"1003";"9";"1";"0"
"247092";"7800";"0";"0";"";"1004";"0";"2";"4"
"254270";"7800";"0";"0";"";"1004";"9";"1";"0"
"256482";"7800";"0";"0";"";"1006";"4";"0";"0"
"258816";"7800";"0";"0";"";"1005";"0";"1";"0"
"267831";"7800";"0";"0";"";"1006";"0";"0";"0"
"271232";"7800";"0";"0";"";"1006";"20";"1";"0"
"274694";"7800";"0";"0";"";"1005";"0";"2";"4"
"277993";"7800";"0";"0";"";"1008";"14";"1";"0"
"281248";"7800";"0";"0";"wildcard";"1008";"2";"0";"0"
"281852";"7800";"0";"0";"";"1003";"0";"1";"0"
"285900";"7800";"0";"0";"";"1007";"10";"1";"0"
"295532";"7800";"0";"0";"";"1008";"15";"1";"0"
"299344";"7800";"0";"0";"freehit";"1010";"4";"0";"0"
"307640";"7800";"0";"0";"";"1006";"0";"1";"0"
"310251";"7800";"0";"0";"";"1006";"5";"1";"0"
"310554";"7800";"0";"0";"";"1010";"21";"1";"0"
"316246";"7800";"0";"0";"";"1009";"10";"1";"0"
"320188";"7800";"0";"0";"";"1005";"9";"1";"0"
"324043";"7800";"0";"0";"";"1008";"5";"1";"0"
"325046";"7800";"0";"0";"";"1010";"15";"0";"0"
"329928";"7800";"0";"0";"";"1007";"14";"1";"0"
"336683";"7800";"0";"0";"";"1006";"0";"1";"0"
"346088";"7800";"0";"0";"";"1007";"0";"1";"0"
"347448";"7800";"0";"0";"";"1006";"0";"1";"0"
"348572";"7800";"0";"0";"";"1009";"14";"1";"0"
"351470";"7800";"0";"0";"";"1006";"5";"1";"0"
"357706";"7800";"0";"0";"";"1007";"0";"1";"0"
"365202";"7800";"0";"0";"";"1007";"5";"0";"0"
"370734";"7800";"0";"0";"";"1006";"19";"0";"0"
"370945";"7800";"0";"0";"";"1006";"18";"1";"0"
"377342";"7800";"0";"0";"";"1008";"6";"1";"0"
"390104";"7800";"0";"0";"";"1011";"0";"1";"0"
"391422";"7800";"0";"0";"";"1009";"0";"1";"0"
"391637";"7800";"0";"0";"";"1008";"4";"1";"0"
"394343";"7800";"0";"0";"";"1007";"29";"1";"0"
"399189";"7800";"0";"0";"";"1003";"27";"1";"0"
"400230";"7800";"0";"0";"";"1005";"0";"0";"0"
"411901";"7800";"0";"0";"";"1006";"15";"1";"0"
"412630";"7800";"0";"0";"";"1006";"0";"0";"0"
"417936";"7800";"0";"0";"";"1009";"4";"1";"0"
"420243";"7800";"0";"0";"";"1006";"9";"1";"0"
"424408";"7800";"0";"0";"";"1006";"25";"1";"0"
"428491";"7800";"0";"0";"";"1010";"10";"1";"0"
"432631";"7800";"0";"0";"";"1008";"10";"2";"4"
"439724";"7800";"0";"0";"";"1009";"0";"0";"0"
"456170";"7800";"0";"0";"";"1008";"5";"1";"0"
"457489";"7800";"0";"0";"";"1006";"5";"0";"0"
"457608";"7800";"0";"0";"";"1006";"10";"1";"0"
"458686";"7800";"0";"0";"";"1007";"10";"1";"0"
"459987";"7800";"0";"0";"";"1007";"8";"2";"4"
"462609";"7800";"0";"0";"";"1008";"4";"2";"4"
"466505";"7800";"0";"0";"";"1008";"8";"1";"0"
"469423";"7800";"0";"0";"";"1009";"9";"2";"4"
"469830";"7800";"0";"0";"";"1004";"20";"0";"0"
"482067";"7800";"0";"0";"";"1010";"5";"1";"0"
"482771";"7800";"0";"0";"";"1008";"23";"1";"0"
"485797";"7800";"0";"0";"";"1005";"10";"1";"0"
"491201";"7800";"0";"0";"";"1008";"0";"0";"0"
"491777";"7800";"0";"0";"";"1008";"0";"1";"0"
"506172";"7800";"0";"0";"";"1006";"9";"1";"0"
"506263";"7800";"0";"0";"";"1006";"5";"0";"0"
"516125";"7800";"0";"0";"";"1006";"10";"1";"0"
"517013";"7800";"0";"0";"";"1009";"14";"3";"8"
"517614";"7800";"0";"0";"";"1006";"4";"1";"0"
"528460";"7800";"0";"0";"";"1002";"0";"1";"0"
"532785";"7800";"0";"0";"";"1006";"14";"0";"0"
"540904";"7800";"0";"0";"";"1010";"0";"1";"0"
"545205";"7800";"0";"0";"bboost";"1005";"4";"4";"12"
"546723";"7800";"0";"0";"";"1008";"8";"2";"4"
"550218";"7800";"0";"0";"";"1006";"13";"1";"0"
"550360";"7800";"0";"0";"";"1007";"10";"1";"0"
"553227";"7800";"0";"0";"";"1002";"14";"1";"0"
"564657";"7800";"0";"0";"";"1007";"5";"1";"0"
"565451";"7800";"0";"0";"";"1008";"0";"0";"0"
"567158";"7800";"0";"0";"";"1003";"27";"1";"0"
"567419";"7800";"0";"0";"";"1008";"5";"1";"0"
"571573";"7800";"0";"0";"";"1006";"0";"1";"0"
"573562";"7800";"0";"0";"";"1004";"5";"1";"0"
"578812";"7800";"0";"0";"";"1008";"0";"1";"0"
"587550";"7800";"0";"0";"";"1007";"4";"0";"0"
"597744";"7800";"0";"0";"";"1006";"35";"1";"0"
"600553";"7800";"0";"0";"";"1007";"38";"1";"0"
"601272";"7800";"0";"0";"";"1008";"5";"2";"4"
"603605";"7800";"0";"0";"";"1006";"15";"1";"0"
"610977";"7800";"0";"0";"";"1006";"0";"0";"0"
"611599";"7800";"0";"0";"";"1005";"4";"1";"0"
"616640";"7800";"0";"0";"";"1004";"0";"1";"0"
"632591";"7800";"0";"0";"";"1007";"9";"1";"0"
"635418";"7800";"0";"0";"";"1007";"13";"1";"0"
"635649";"7800";"0";"0";"";"1008";"10";"0";"0"
"646082";"7800";"0";"0";"";"1004";"3";"1";"0"
"647214";"7800";"0";"0";"";"1006";"4";"0";"0"
"661421";"7800";"0";"0";"";"1004";"0";"0";"0"
"670699";"7800";"0";"0";"";"1008";"0";"1";"0"
"675743";"7800";"0";"0";"wildcard";"1005";"5";"0";"0"
"677114";"7800";"0";"0";"bboost";"1005";"3";"1";"0"
"693062";"7800";"0";"0";"wildcard";"1008";"1";"0";"0"
"708892";"7800";"0";"0";"";"1010";"3";"0";"0"
"709796";"7800";"0";"0";"";"1005";"7";"2";"4"
"710201";"7800";"0";"0";"";"1007";"2";"1";"0"
"717384";"7800";"0";"0";"";"1005";"4";"1";"0"
"733695";"7800";"0";"0";"";"1007";"0";"2";"4"
"740500";"7800";"0";"0";"";"1006";"34";"1";"0"
"745743";"7800";"0";"0";"wildcard";"1010";"3";"0";"0"
"746081";"7800";"0";"0";"";"1004";"4";"1";"0"
"759234";"7800";"0";"0";"";"1005";"5";"0";"0"
"760635";"7800";"0";"0";"wildcard";"1008";"0";"0";"0"
"765177";"7800";"0";"0";"";"1005";"18";"1";"0"
"772853";"7800";"0";"0";"";"1009";"4";"1";"0"
"779929";"7800";"0";"0";"";"1004";"20";"0";"0"
"780750";"7800";"0";"0";"bboost";"1006";"24";"1";"0"
"794408";"7800";"0";"0";"";"1005";"4";"1";"0"
"798585";"7800";"0";"0";"";"1008";"5";"1";"0"
"805897";"7800";"0";"0";"bboost";"1009";"5";"1";"0"
"811842";"7800";"0";"0";"";"1004";"0";"1";"0"
"831444";"7800";"0";"0";"";"1009";"19";"1";"0"
"835425";"7800";"0";"0";"";"1003";"3";"1";"0"
"837546";"7800";"0";"0";"";"1008";"9";"1";"0"
"842532";"7800";"0";"0";"";"1008";"8";"2";"4"
"847670";"7800";"0";"0";"";"1006";"0";"1";"0"
"857770";"7800";"0";"0";"";"1010";"15";"0";"0"
"862537";"7800";"0";"0";"";"1008";"20";"1";"0"
"870659";"7800";"0";"0";"wildcard";"1008";"3";"0";"0"
"873303";"7800";"0";"0";"";"1005";"39";"1";"0"
"873558";"7800";"0";"0";"";"1009";"0";"1";"0"
"874111";"7800";"0";"0";"";"1007";"3";"1";"0"
"876861";"7800";"0";"0";"";"1007";"0";"1";"0"
"879534";"7800";"0";"0";"wildcard";"1009";"0";"0";"0"
"890593";"7800";"0";"0";"";"1005";"3";"1";"0"
"893283";"7800";"0";"0";"";"1007";"0";"0";"0"
"900743";"7800";"0";"0";"";"1004";"10";"1";"0"
"904812";"7800";"0";"0";"";"1006";"10";"0";"0"
"906975";"7800";"0";"0";"";"1008";"0";"2";"4"
"908042";"7800";"0";"0";"3xc";"1005";"10";"1";"0"
"911495";"7800";"0";"0";"";"1007";"0";"1";"0"
"915503";"7800";"0";"0";"";"1008";"9";"1";"0"
"922962";"7800";"0";"0";"";"1004";"23";"1";"0"
"929811";"7800";"0";"0";"";"1006";"5";"0";"0"
"935454";"7800";"0";"0";"bboost";"1005";"0";"0";"0"
